id,O3,PM10,PM25-3,PM25-2,PM25,WS_HR,ANS
id_3374,48,53,17,22,24,4.1,23
id_3375,38,54,22,24,23,3.9,16
id_3376,32,47,24,23,16,3.5,6
id_3377,31,30,23,16,6,3.4,7
id_3378,30,28,16,6,7,3.4,7
id_3379,23,26,6,7,7,2.8,11
id_3380,22,16,7,7,11,2.6,8
id_3381,18,30,7,11,8,2.3,8
id_3382,21,25,11,8,8,2.7,6
id_3383,26,21,8,8,6,2.3,4
id_3384,23,0,8,6,4,3.6,11
id_3385,20,2,6,4,11,2.8,9
id_3386,22,7,4,11,9,4,13
id_3387,19,11,11,9,13,3.2,8
id_3388,19,18,9,13,8,3.2,5
id_3389,20,18,13,8,5,3.9,10
id_3390,21,13,8,5,10,4.2,8
id_3391,20,14,5,10,8,3.7,8
id_3392,22,10,10,8,8,3.6,3
id_3393,25,19,8,8,3,3.4,4
id_3394,27,16,8,3,4,4.3,6
id_3395,29,19,3,4,6,4.3,9
id_3396,34,14,4,6,9,4.2,8
id_3397,35,32,6,9,8,4.5,7
id_3398,29,28,9,8,7,5.5,0
id_3399,31,24,8,7,0,3.9,3
id_3400,29,10,7,0,3,2,7
id_3401,29,22,0,3,7,2.6,10
id_3402,31,29,3,7,10,3.1,9
id_3403,27,19,7,10,9,2.9,7
id_3404,27,19,10,9,7,3.5,4
id_3405,28,14,9,7,4,3.6,11
id_3406,28,22,7,4,11,3.9,11
id_3407,26,12,4,11,11,3.9,11
id_3408,27,40,11,11,11,4,2
id_3409,27,40,11,11,2,4,7
id_3410,27,39,11,2,7,3.6,7
id_3411,26,17,2,7,7,2,10
id_3412,24,29,7,7,10,2,12
id_3413,22,28,7,10,12,2.6,16
id_3414,23,27,10,12,16,4.7,13
id_3415,24,17,12,16,13,3.2,7
id_3416,21,19,16,13,7,3.2,8
id_3417,23,21,13,7,8,4.6,11
id_3418,35,19,7,8,11,4.7,11
id_3419,43,53,8,11,11,3.4,11
id_3420,44,44,11,11,11,4.6,16
id_3421,39,44,11,11,16,3.8,11
id_3422,31,22,11,16,11,2.2,7
id_3423,26,29,16,11,7,1.7,3
id_3424,29,26,11,7,3,1.7,3
id_3425,24,26,7,3,3,2.1,4
id_3426,20,19,3,3,4,1.7,1
id_3427,20,13,3,4,1,1.7,2
id_3428,24,6,4,1,2,2.7,0
id_3429,26,16,1,2,0,2.7,0
id_3430,27,17,2,0,0,2.6,3
id_3431,25,17,0,0,3,2.8,5
id_3432,21,29,0,3,5,2.5,6
id_3433,20,37,3,5,6,2.6,2
id_3434,22,31,5,6,2,2.8,6
id_3435,21,8,6,2,6,2.8,4
id_3436,19,8,2,6,4,1.6,5
id_3437,14,23,6,4,5,0.8,4
id_3438,11,23,4,5,4,0.6,4
id_3439,13,14,5,4,4,0.4,6
id_3440,19,21,4,4,6,1.9,1
id_3441,31,46,4,6,1,3.7,9
id_3442,38,46,6,1,9,3.7,14
id_3443,48,37,1,9,14,3.9,22
id_3444,53,20,9,14,22,3.8,17
id_3445,48,36,14,22,17,4.6,12
id_3446,47,41,22,17,12,3.2,7
id_3447,34,51,17,12,7,2.4,9
id_3448,33,48,12,7,9,2.5,15
id_3449,28,30,7,9,15,2.3,31
id_3450,25,42,9,15,31,3.5,35
id_3451,23,49,15,31,35,4,37
id_3452,27,52,31,35,37,2.9,20
id_3453,25,35,35,37,20,2.3,10
id_3454,24,19,37,20,10,2.7,4
id_3455,21,15,20,10,4,1.9,2
id_3456,21,3,10,4,2,2.4,6
id_3457,23,1,4,2,6,3,5
id_3458,21,6,2,6,5,4,7
id_3459,21,14,6,5,7,5.7,2
id_3460,24,31,5,7,2,3.9,5
id_3461,23,25,7,2,5,3.5,5
id_3462,23,19,2,5,5,4.1,5
id_3463,20,10,5,5,5,3.9,2
id_3464,19,11,5,5,2,4.6,1
id_3465,21,14,5,2,1,6,1
id_3466,24,20,2,1,1,6.3,1
id_3467,22,20,1,1,1,4.3,1
id_3468,21,19,1,1,1,3.7,1
id_3469,24,19,1,1,1,4.3,2
id_3470,28,9,1,1,2,5.5,14
id_3471,27,15,1,2,14,5.8,12
id_3472,22,19,2,14,12,5,13
id_3473,20,18,14,12,13,5.1,8
id_3474,20,12,12,13,8,3.7,9
id_3475,17,10,13,8,9,2.6,9
id_3476,20,8,8,9,9,4,3
id_3477,21,12,9,9,3,4.5,15
id_3478,22,23,9,3,15,4.1,11
id_3479,23,40,3,15,11,3.2,20
id_3480,24,36,15,11,20,3.3,10
id_3481,25,22,11,20,10,3.3,12
id_3482,24,12,20,10,12,3.2,7
id_3483,18,17,10,12,7,2.1,7
id_3484,16,24,12,7,7,2.6,5
id_3485,20,25,7,7,5,3.2,4
id_3486,18,33,7,5,4,3.3,2
id_3487,20,23,5,4,2,5,4
id_3488,22,23,4,2,4,5.6,7
id_3489,28,22,2,4,7,6.5,6
id_3490,27,33,4,7,6,7,11
id_3491,30,28,7,6,11,5.2,6
id_3492,29,28,6,11,6,5,9
id_3493,33,27,11,6,9,5.6,6
id_3494,35,33,6,9,6,5,13
id_3495,30,30,9,6,13,4.4,11
id_3496,39,38,6,13,11,4.5,13
id_3497,26,40,13,11,13,3.5,6
id_3498,24,37,11,13,6,3.6,10
id_3499,24,22,13,6,10,3.4,4
id_3500,24,10,6,10,4,2.9,5
id_3501,22,13,10,4,5,2.8,2
id_3502,14,34,4,5,2,3.3,2
id_3503,13,34,5,2,2,3.4,10
id_3504,14,44,2,2,10,3.6,8
id_3505,18,26,2,10,8,4.3,14
id_3506,20,26,10,8,14,4.2,10
id_3507,22,15,8,14,10,4.4,19
id_3508,21,37,14,10,19,3.8,16
id_3509,20,42,10,19,16,3.5,18
id_3510,20,39,19,16,18,3.6,13
id_3511,21,39,16,18,13,3.9,11
id_3512,24,49,18,13,11,4.5,6
id_3513,30,46,13,11,6,4.4,15
id_3514,41,34,11,6,15,4.3,12
id_3515,48,43,6,15,12,3.9,18
id_3516,52,39,15,12,18,3.9,11
id_3517,50,42,12,18,11,3.9,23
id_3518,57,32,18,11,23,3.5,25
id_3519,42,47,11,23,25,3.3,21
id_3520,37,36,23,25,21,2.7,20
id_3521,30,46,25,21,20,2.7,19
id_3522,20,40,21,20,19,2.2,16
id_3523,15,48,20,19,16,1.7,19
id_3524,15,42,19,16,19,1.5,18
id_3525,9.6,47,16,19,18,1.6,27
id_3526,9.8,42,19,18,27,0.7,15
id_3527,12,35,18,27,15,1.9,16
id_3528,12,35,27,15,16,1.9,7
id_3529,10,34,15,16,7,2.2,13
id_3530,12,25,16,7,13,1.9,11
id_3531,13,20,7,13,11,2,13
id_3532,13,24,13,11,13,1.6,6
id_3533,12,31,11,13,6,1.8,1
id_3534,14,41,13,6,1,2.5,5
id_3535,18,27,6,1,5,2.3,7
id_3536,22,39,1,5,7,2.9,15
id_3537,33,29,5,7,15,3.7,9
id_3538,42,29,7,15,9,3,19
id_3539,56,14,15,9,19,2.5,16
id_3540,65,21,9,19,16,2.3,26
id_3541,69,31,19,16,26,2.1,23
id_3542,58,49,16,26,23,2.8,29
id_3543,55,46,26,23,29,1.5,26
id_3544,50,55,23,29,26,2.2,27
id_3545,32,60,29,26,27,2.5,19
id_3546,25,71,26,27,19,1.3,16
id_3547,26,53,27,19,16,1.9,13
id_3548,24,44,19,16,13,1.5,16
id_3549,19,24,16,13,16,1.3,13
id_3550,13,36,13,16,13,1,16
id_3551,13,18,16,13,16,2,15
id_3552,15,22,13,16,15,2.4,14
id_3553,16,22,16,15,14,2.1,6
id_3554,18,34,15,14,6,2.6,4
id_3555,18,27,14,6,4,3.3,9
id_3556,17,36,6,4,9,2.5,11
id_3557,17,31,4,9,11,2.1,7
id_3558,17,31,9,11,7,2.2,9
id_3559,20,23,11,7,9,3.2,14
id_3560,23,15,7,9,14,3.3,22
id_3561,32,30,9,14,22,2.6,23
id_3562,44,33,14,22,23,2.6,22
id_3563,57,43,22,23,22,2.5,25
id_3564,60,69,23,22,25,1.9,25
id_3565,55,60,22,25,25,2.1,33
id_3566,61,63,25,25,33,1.8,34
id_3567,54,44,25,33,34,0.1,29
id_3568,45,53,33,34,29,1.1,26
id_3569,38,53,34,29,26,0.6,25
id_3570,28,49,29,26,25,1.4,36
id_3571,26,33,26,25,36,1,31
id_3572,17,29,25,36,31,1.3,27
id_3573,9.9,30,36,31,27,1.6,18
id_3574,12,51,31,27,18,1.3,14
id_3575,14,66,27,18,14,1.9,6
id_3576,15,44,18,14,6,1.8,0
id_3577,11,28,14,6,0,1.1,11
id_3578,10,5,6,0,11,1.4,15
id_3579,8.6,10,0,11,15,0.9,18
id_3580,6,25,11,15,18,1.2,10
id_3581,4.2,24,15,18,10,1.4,8
id_3582,4.4,34,18,10,8,1.3,12
id_3583,7.4,41,10,8,12,0.5,10
id_3584,10,55,8,12,10,0.9,18
id_3585,23,43,12,10,18,1.9,11
id_3586,33,22,10,18,11,1.5,18
id_3587,37,20,18,11,18,2.1,11
id_3588,45,55,11,18,11,1.8,20
id_3589,44,60,18,11,20,1.3,15
id_3590,29,52,11,20,15,2.3,12
id_3591,25,27,20,15,12,1.5,16
id_3592,21,32,15,12,16,3.3,11
id_3593,24,29,12,16,11,2.1,13
id_3594,18,17,16,11,13,0.9,3
id_3595,14,14,11,13,3,1.6,3
id_3596,12,15,13,3,3,1.2,1
id_3597,12,15,3,3,1,1,0
id_3598,12,21,3,1,0,1.1,0
id_3599,16,19,1,0,0,1.5,0
id_3600,20,28,0,0,0,2.4,0
id_3601,18,10,0,0,0,2.1,5
id_3602,12,14,0,0,5,1.9,9
id_3603,9.5,16,0,5,9,2,9
id_3604,9.1,26,5,9,9,1.8,7
id_3605,11,23,9,9,7,1.4,3
id_3606,8.9,23,9,7,3,0.9,5
id_3607,12,14,7,3,5,1.3,5
id_3608,20,23,3,5,5,1.4,5
id_3609,31,28,5,5,5,2.5,5
id_3610,0,48,5,5,5,1.2,9
id_3611,43,38,5,5,9,1.7,12
id_3612,35,22,5,9,12,4.2,12
id_3613,26,22,9,12,12,3.9,10
id_3614,37,5,12,12,10,3.2,7
id_3615,36,10,12,10,7,3.2,19
id_3616,38,29,10,7,19,2.9,23
id_3617,29,24,7,19,23,3.1,22
id_3618,15,54,19,23,22,4.2,12
id_3619,14,66,23,22,12,5,15
id_3620,14,67,22,12,15,4.9,11
id_3621,14,44,12,15,11,4.7,8
id_3622,14,13,15,11,8,4.3,3
id_3623,14,26,11,8,3,3.1,5
id_3624,14,15,8,3,5,3.4,12
id_3625,14,17,3,5,12,3.8,9
id_3626,15,10,5,12,9,3.3,7
id_3627,14,15,12,9,7,3.6,0
id_3628,13,16,9,7,0,2.5,6
id_3629,11,23,7,0,6,3.5,9
id_3630,10,19,0,6,9,4,9
id_3631,12,22,6,9,9,3.8,8
id_3632,13,11,9,9,8,2.9,14
id_3633,17,22,9,8,14,3.3,14
id_3634,27,47,8,14,14,4.3,13
id_3635,36,64,14,14,13,4.1,13
id_3636,36,52,14,13,13,3.6,18
id_3637,35,44,13,13,18,4,15
id_3638,35,23,13,18,15,2.8,7
id_3639,33,24,18,15,7,3.1,9
id_3640,42,22,15,7,9,4.1,13
id_3641,48,48,7,9,13,3.9,21
id_3642,29,48,9,13,21,3.9,17
id_3643,26,48,13,21,17,2.9,16
id_3644,25,26,21,17,16,2.6,8
id_3645,20,24,17,16,8,3.1,8
id_3646,22,7,16,8,8,2.9,3
id_3647,17,25,21,16,18,1.2,10
id_3648,22,33,16,18,10,0.7,10
id_3649,41,36,18,10,10,1.1,7
id_3650,56,33,10,10,7,1.2,12
id_3651,54,45,10,7,12,2.8,7
id_3652,50,57,7,12,7,2.6,11
id_3653,43,46,12,7,11,2.9,10
id_3654,34,38,7,11,10,3.2,21
id_3655,32,25,11,10,21,2.9,25
id_3656,27,40,10,21,25,2.3,22
id_3657,17,31,21,25,22,0.5,18
id_3658,9.1,38,25,22,18,1.7,20
id_3659,8.6,25,22,18,20,1.9,25
id_3660,7.4,37,18,20,25,1.8,25
id_3661,6.6,40,20,25,25,1.2,16
id_3662,4.9,42,25,25,16,0.9,14
id_3663,4.5,40,25,16,14,1,11
id_3664,3,47,16,14,11,1.4,10
id_3665,3.4,44,14,11,10,1,18
id_3666,6.1,46,11,10,18,0.6,35
id_3667,6.2,25,10,18,35,1.2,32
id_3668,5.6,26,18,35,32,1.4,28
id_3669,7.3,14,35,32,28,1.6,14
id_3670,18,18,32,28,14,1.1,24
id_3671,31,28,28,14,24,2.3,27
id_3672,47,38,14,24,27,2.4,30
id_3673,69,70,24,27,30,1.9,37
id_3674,84,62,27,30,37,1.7,37
id_3675,87,62,30,37,37,1.1,34
id_3676,57,55,37,37,34,0.8,28
id_3677,33,58,37,34,28,0.5,16
id_3678,31,50,34,28,16,1.5,16
id_3679,24,56,28,16,16,2.3,16
id_3680,10,57,16,16,16,2.1,15
id_3681,2.9,70,16,16,15,0.7,11
id_3682,0.8,67,16,15,11,1.9,19
id_3683,0.8,45,15,11,19,2.1,20
id_3684,1.1,34,11,19,20,2.3,19
id_3685,3.2,23,19,20,19,2,20
id_3686,13,40,20,19,20,2.1,16
id_3687,20,26,19,20,16,2.1,27
id_3688,20,20,20,16,27,2.2,18
id_3689,16,25,16,27,18,1.8,16
id_3690,14,35,27,18,16,1.4,8
id_3691,12,49,18,16,8,1.5,8
id_3692,11,41,16,8,8,1.6,12
id_3693,12,30,8,8,12,1.2,20
id_3694,18,40,8,12,20,2.8,18
id_3695,29,52,12,20,18,3.3,21
id_3696,40,75,20,18,21,3.7,15
id_3697,56,48,18,21,15,3.4,23
id_3698,62,53,21,15,23,2.8,22
id_3699,65,30,15,23,22,2.6,26
id_3700,55,47,23,22,26,2.6,22
id_3701,48,28,22,26,22,3,27
id_3702,33,41,26,22,27,2.8,20
id_3703,28,42,22,27,20,2.1,17
id_3704,25,31,27,20,17,1.6,13
id_3705,13,43,20,17,13,1.4,13
id_3706,7.8,31,17,13,13,1.6,12
id_3707,4.8,44,13,13,12,2.1,10
id_3708,4.8,28,13,12,10,2.1,7
id_3709,4.2,23,12,10,7,1.4,9
id_3710,4.3,26,10,7,9,2.2,12
id_3711,4.7,18,7,9,12,1.4,9
id_3712,2.6,24,9,12,9,1.5,11
id_3713,1.5,13,12,9,11,1.6,10
id_3714,1,17,9,11,10,1.4,13
id_3715,5.4,21,11,10,13,1.2,14
id_3716,8.1,21,10,13,14,1.3,7
id_3717,9.8,35,13,14,7,0.7,6
id_3718,13,40,14,7,6,0.1,11
id_3719,21,39,7,6,11,0.7,18
id_3720,30,54,6,11,18,1.8,27
id_3721,44,47,11,18,27,1.6,25
id_3722,60,63,18,27,25,1.6,27
id_3723,70,30,27,25,27,2,20
id_3724,65,31,25,27,20,2.1,27
id_3725,70,40,27,20,27,1.7,29
id_3726,72,55,20,27,29,0.4,32
id_3727,67,63,27,29,32,1,29
id_3728,51,35,29,32,29,1.3,29
id_3729,47,40,32,29,29,1,29
id_3730,39,45,29,29,29,1.1,24
id_3731,24,45,29,29,24,1.2,29
id_3732,28,40,29,24,29,1.2,29
id_3733,28,20,24,29,29,1.1,31
id_3734,22,46,29,29,31,1.7,20
id_3735,20,44,29,31,20,1.4,20
id_3736,22,51,31,20,20,1.1,16
id_3737,19,65,20,20,16,1.2,22
id_3738,15,63,20,16,22,1.3,18
id_3739,13,67,16,22,18,1.6,26
id_3740,11,40,22,18,26,0.9,14
id_3741,12,38,18,26,14,1.4,12
id_3742,13,40,26,14,12,0.7,11
id_3743,29,42,14,12,11,0.8,15
id_3744,45,38,12,11,15,0.8,33
id_3745,63,37,11,15,33,2,36
id_3746,87,71,15,33,36,2,50
id_3747,88,83,33,36,50,2.3,35
id_3748,81,80,36,50,35,1.4,34
id_3749,74,42,50,35,34,2.2,24
id_3750,46,37,35,34,24,2.7,25
id_3751,51,32,34,24,25,1.8,12
id_3752,44,29,24,25,12,0.9,12
id_3753,33,48,25,12,12,0.8,10
id_3754,28,42,12,12,10,2.2,16
id_3755,35,38,12,10,16,2.1,18
id_3756,30,23,10,16,18,1.9,18
id_3757,27,31,16,18,18,1.6,22
id_3758,30,39,18,18,22,1.2,25
id_3759,27,47,18,22,25,1,26
id_3760,23,46,22,25,26,1.5,20
id_3761,22,35,25,26,20,1.8,16
id_3762,21,16,26,20,16,1.7,17
id_3763,21,10,20,16,17,1.8,18
id_3764,20,19,16,17,18,1.9,10
id_3765,15,17,17,18,10,1.4,13
id_3766,20,22,18,10,13,0.9,22
id_3767,42,42,10,13,22,1.1,28
id_3768,51,55,13,22,28,1.6,31
id_3769,72,67,22,28,31,0.3,34
id_3770,86,56,28,31,34,1.8,43
id_3771,92,81,31,34,43,1.6,51
id_3772,91,67,34,43,51,1.5,44
id_3773,83,71,43,51,44,0.7,39
id_3774,66,36,51,44,39,0.3,19
id_3775,39,48,44,39,19,0.9,21
id_3776,25,31,39,19,21,0.4,20
id_3777,19,53,19,21,20,0.7,22
id_3778,9.9,37,21,20,22,1.3,21
id_3779,7.7,35,20,22,21,1.7,14
id_3780,9.4,31,22,21,14,1.9,20
id_3781,8.6,47,21,14,20,2,20
id_3782,5.6,64,14,20,20,2.8,20
id_3783,17,56,20,20,20,3.2,21
id_3784,27,53,20,20,21,2.6,22
id_3785,34,41,20,21,22,2.5,34
id_3786,36,28,21,22,34,3.4,25
id_3787,36,31,22,34,25,2.6,22
id_3788,34,27,34,25,22,2.8,13
id_3789,34,31,25,22,13,2.5,16
id_3790,36,21,22,13,16,2.2,18
id_3791,38,21,13,16,18,3.2,22
id_3792,43,28,16,18,22,3.1,27
id_3793,54,42,18,22,27,3.7,20
id_3794,65,37,22,27,20,3,16
id_3795,72,50,27,20,16,3.3,11
id_3796,63,40,20,16,11,3.7,22
id_3797,60,43,16,11,22,3.5,25
id_3798,54,19,11,22,25,3.1,33
id_3799,49,25,22,25,33,2.6,30
id_3800,54,52,25,33,30,1.7,36
id_3801,41,54,33,30,36,0.7,39
id_3802,25,72,30,36,39,1.7,37
id_3803,31,39,36,39,37,1.8,28
id_3804,30,51,39,37,28,1.5,24
id_3805,29,27,37,28,24,1.8,24
id_3806,27,47,28,24,24,1.9,29
id_3807,19,49,24,24,29,1.1,28
id_3808,15,42,24,29,28,1.7,20
id_3809,14,38,29,28,20,1.8,13
id_3810,14,23,28,20,13,1.7,8
id_3811,14,28,20,13,8,1.8,8
id_3812,12,15,13,8,8,1.9,3
id_3813,13,24,8,8,3,1.6,7
id_3814,21,11,8,3,7,0.4,22
id_3815,34,10,3,7,22,0.9,34
id_3816,44,21,7,22,34,0.7,27
id_3817,48,26,22,34,27,0.5,20
id_3818,53,33,34,27,20,1.9,18
id_3819,48,19,27,20,18,2.4,20
id_3820,40,14,20,18,20,2.8,13
id_3821,26,29,18,20,13,3.3,7
id_3822,23,32,20,13,7,3,11
id_3823,17,43,13,7,11,1.7,13
id_3824,23,22,7,11,13,1.4,10
id_3825,26,40,11,13,10,0.3,11
id_3826,17,29,13,10,11,1.4,18
id_3827,11,29,10,11,18,1.9,16
id_3828,13,5,11,18,16,1.9,18
id_3829,15,21,18,16,18,2,11
id_3830,15,17,16,18,11,1.7,19
id_3831,14,32,18,11,19,1.5,18
id_3832,17,31,11,19,18,1.2,16
id_3833,18,31,19,18,16,1.5,11
id_3834,17,15,18,16,11,0.9,6
id_3835,10,9,16,11,6,0.9,9
id_3836,7.3,13,11,6,9,1.1,9
id_3837,4.3,21,6,9,9,0.5,11
id_3838,7.1,18,9,9,11,0.4,9
id_3839,17,28,9,11,9,1.4,6
id_3840,28,21,11,9,6,1.7,13
id_3841,54,43,9,6,13,1.2,23
id_3842,51,38,6,13,23,2,31
id_3843,44,41,13,23,31,2.1,20
id_3844,40,29,23,31,20,2.2,23
id_3845,31,39,31,20,23,2.5,21
id_3846,25,36,20,23,21,2.7,22
id_3847,18,26,23,21,22,2,18
id_3848,14,15,21,22,18,1.8,19
id_3849,9.6,41,22,18,19,0.7,22
id_3850,3.8,34,18,19,22,1.8,12
id_3851,2.7,26,19,22,12,1.8,11
id_3852,4,9,22,12,11,1.3,10
id_3853,2.9,26,12,11,10,1.5,8
id_3854,3.9,29,11,10,8,1.4,4
id_3855,2,34,10,8,4,1.7,5
id_3856,2.2,17,8,4,5,1.9,5
id_3857,4.1,24,4,5,5,1.7,6
id_3858,4.1,28,5,5,6,1.5,4
id_3859,4.1,28,5,6,4,1.7,4
id_3860,4.2,17,6,4,4,1.6,10
id_3861,5.6,34,4,4,10,0.9,9
id_3862,17,34,4,10,9,0.8,11
id_3863,29,46,10,9,11,2,4
id_3864,45,14,9,11,4,1.5,4
id_3865,58,44,11,4,4,1.5,12
id_3866,42,40,4,4,12,2.8,20
id_3867,44,43,4,12,20,2.7,25
id_3868,34,42,12,20,25,2.9,14
id_3869,26,35,20,25,14,2.2,13
id_3870,25,36,25,14,13,0.7,13
id_3871,29,36,14,13,13,1.6,11
id_3872,36,41,13,13,11,1.6,15
id_3873,21,41,13,11,15,1.4,17
id_3874,14,39,11,15,17,1.2,16
id_3875,12,19,15,17,16,1.4,19
id_3876,8.7,22,17,16,19,1.6,12
id_3877,1.6,60,16,19,12,1.4,16
id_3878,1.1,46,19,12,16,1.7,15
id_3879,1.2,46,12,16,15,1.3,16
id_3880,0.7,46,16,15,16,1.4,8
id_3881,1,46,15,16,8,1.7,9
id_3882,0.9,46,16,8,9,1.4,7
id_3883,1.7,46,8,9,7,1.4,6
id_3884,6.9,46,9,7,6,1,7
id_3885,9.4,46,7,6,7,1.7,5
id_3886,13,46,6,7,5,0.5,10
id_3887,33,46,7,5,10,0.7,15
id_3888,45,46,5,10,15,1.1,24
id_3889,58,46,10,15,24,2.3,38
id_3890,59,46,15,24,38,2.7,32
id_3891,54,46,24,38,32,3.2,39
id_3892,53,46,38,32,39,2.2,27
id_3893,46,46,32,39,27,1.1,29
id_3894,38,46,39,27,29,2.3,23
id_3895,31,46,27,29,23,1.9,18
id_3896,19,46,29,23,18,1.4,25
id_3897,22,46,23,18,25,0.5,15
id_3898,13,46,18,25,15,1.6,23
id_3899,14,46,25,15,23,1.8,19
id_3900,14,46,15,23,19,1.5,26
id_3901,12,46,23,19,26,1.7,23
id_3902,11,46,19,26,23,2.3,23
id_3903,9.6,42,26,23,23,2,22
id_3904,10,42,23,23,22,2,30
id_3905,11,42,23,22,30,2.3,35
id_3906,13,42,22,30,35,2.7,29
id_3907,23,42,30,35,29,2.8,34
id_3908,21,42,35,29,34,3.6,22
id_3909,23,42,29,34,22,3.1,29
id_3910,16,42,34,22,29,1.8,20
id_3911,18,42,22,29,20,1.7,19
id_3912,28,42,29,20,19,1.4,21
id_3913,25,42,20,19,21,0.3,14
id_3914,22,42,19,21,14,0.6,18
id_3915,28,46,21,14,18,1.5,7
id_3916,29,32,14,18,7,0.9,14
id_3917,30,30,18,7,14,1.7,10
id_3918,29,13,7,14,10,0.8,19
id_3919,27,20,14,10,19,2,16
id_3920,20,8,10,19,16,1.9,17
id_3921,12,20,19,16,17,0.6,13
id_3922,4.9,28,16,17,13,1.7,13
id_3923,4.5,42,17,13,13,2.4,11
id_3924,6.5,33,13,13,11,2.3,15
id_3925,6.7,27,13,11,15,2.2,9
id_3926,7.4,20,11,15,9,1.1,10
id_3927,5.7,22,15,9,10,1.4,2
id_3928,4.8,12,9,10,2,1.9,10
id_3929,3.8,14,10,2,10,2,7
id_3930,7.4,9,2,10,7,1.7,7
id_3931,7.5,19,10,7,7,2.2,1
id_3932,6.1,31,7,7,1,1.4,2
id_3933,6.3,31,7,1,2,1.1,2
id_3934,12,32,1,2,2,1,7
id_3935,20,24,2,2,7,1.2,9
id_3936,20,37,2,7,9,0.8,10
id_3937,31,34,7,9,10,0.9,10
id_3938,42,38,9,10,10,1.7,7
id_3939,36,26,10,10,7,2.6,8
id_3940,35,31,10,7,8,0.7,4
id_3941,34,25,7,8,4,0.9,9
id_3942,26,29,8,4,9,1.1,10
id_3943,22,35,4,9,10,0.2,11
id_3944,20,44,9,10,11,0.7,16
id_3945,15,40,10,11,16,1.7,13
id_3946,12,40,11,16,13,1,16
id_3947,13,28,16,13,16,1.3,9
id_3948,10,51,13,16,9,1.1,9
id_3949,7.5,32,16,9,9,0.8,7
id_3950,7,30,9,9,7,0.8,4
id_3951,5.8,23,9,7,4,1.1,4
id_3952,6.2,24,7,4,4,1.2,2
id_3953,6.1,26,4,4,2,0.6,2
id_3954,4,20,4,2,2,1,4
id_3955,2.8,31,2,2,4,0.7,1
id_3956,2.7,36,2,4,1,1.4,3
id_3957,3.9,28,4,1,3,1.1,2
id_3958,12,22,1,3,2,1.1,8
id_3959,23,10,3,2,8,2.1,15
id_3960,37,20,2,8,15,2.3,22
id_3961,47,18,8,15,22,1.4,20
id_3962,56,16,15,22,20,0.5,20
id_3963,67,7,22,20,20,0.3,20
id_3964,61,28,20,20,20,0.7,16
id_3965,61,31,20,20,16,0.8,14
id_3966,69,38,20,16,14,0.9,7
id_3967,65,24,16,14,7,1.7,15
id_3968,62,39,14,7,15,2.9,18
id_3969,64,53,7,15,18,2.6,25
id_3970,50,73,15,18,25,2.3,24
id_3971,41,67,18,25,24,1.7,24
id_3972,34,61,25,24,24,1.1,19
id_3973,28,42,24,24,19,0.9,13
id_3974,43,35,24,19,13,2.3,18
id_3975,48,31,19,13,18,2.3,23
id_3976,40,44,13,18,23,1.3,25
id_3977,29,40,18,23,25,1.1,16
id_3978,21,39,23,25,16,1.3,9
id_3979,19,22,25,16,9,1.2,11
id_3980,14,27,16,9,11,1.2,11
id_3981,13,25,9,11,11,1.5,15
id_3982,26,52,11,11,15,1.7,19
id_3983,45,71,11,15,19,2.7,28
id_3984,64,84,15,19,28,3.4,33
id_3985,82,89,19,28,33,4.1,40
id_3986,85,111,28,33,40,4.1,48
id_3987,83,112,33,40,48,4.2,57
id_3988,91,98,40,48,57,3.4,50
id_3989,85,82,48,57,50,3.5,35
id_3990,73,82,57,50,35,2.3,28
id_3991,74,72,50,35,28,1.7,19
id_3992,41,75,35,28,19,1.6,19
id_3993,28,56,28,19,19,1.7,11
id_3994,26,43,19,19,11,1.9,18
id_3995,28,18,19,11,18,2.4,18
id_3996,31,32,11,18,18,1.6,27
id_3997,28,33,18,18,27,1.2,22
id_3998,25,48,18,27,22,1.1,20
id_3999,26,31,27,22,20,1,8
id_4000,22,44,22,20,8,1.6,6
id_4001,22,27,20,8,6,2.1,11
id_4002,21,48,8,6,11,1.7,14
id_4003,22,33,6,11,14,1.7,13
id_4004,25,33,11,14,13,1.5,9
id_4005,14,18,14,13,9,1,12
id_4006,19,29,13,9,12,0.9,21
id_4007,35,41,9,12,21,1,20
id_4008,47,46,12,21,20,1.7,18
id_4009,79,51,21,20,18,1.3,27
id_4010,72,49,20,18,27,2.2,27
id_4011,42,49,18,27,27,2.6,25
id_4012,45,56,27,27,25,3.3,20
id_4013,50,66,27,25,20,3.6,16
id_4014,51,58,25,20,16,3.1,19
id_4015,51,54,20,16,19,1.8,32
id_4016,45,46,16,19,32,0.8,20
id_4017,30,58,19,32,20,1.3,28
id_4018,26,60,32,20,28,1.5,24
id_4019,25,63,20,28,24,1.4,30
id_4020,25,51,28,24,30,1.8,14
id_4021,24,53,24,30,14,1.7,18
id_4022,22,32,30,14,18,1.9,20
id_4023,20,31,14,18,20,1.6,23
id_4024,15,27,18,20,23,1.2,15
id_4025,9.9,39,20,23,15,1.1,9
id_4026,7.5,43,23,15,9,1.5,12
id_4027,9.8,41,15,9,12,1.6,13
id_4028,10,29,9,12,13,1.9,10
id_4029,12,26,12,13,10,1.5,13
id_4030,13,46,13,10,13,0.8,18
id_4031,23,45,10,13,18,0.5,25
id_4032,28,55,13,18,25,1,21
id_4033,45,39,18,25,21,0.9,26
id_4034,60,72,25,21,26,2.2,27
